Time,PosX,PosY,PosZ,VelX,VelY,VelZ,ForceX,ForceY,ForceZ,Reward
0.5578765869140625,0.650169849909983,-0.0002041362255068643,0.4573435370665693,0.004164238941369275,0.002645568812556747,-0.004800779577757854,0.002036288331667219,0.0,0.002045472398105485,-3.529859247140484
0.5730578899383545,0.650192355449561,-0.0001901914535893366,0.4573180625804453,0.004725524134821834,0.0028794533303761922,-0.005290975656189228,0.002009424194957921,0.0,0.0020198173789081615,-3.741073593902131
0.5880904197692871,0.6502176639987337,-0.00017518177420166252,0.4572901371139291,0.005285670663028192,0.003079225495696667,-0.005781171734620601,0.001983630292017286,0.0,0.0019944227009313638,-3.9183115547549434
0.6032309532165527,0.6502457698862278,-0.00015926308006090418,0.4572597606670207,0.00584468495801359,0.0032496742338452064,-0.006271367813051975,0.001958454103251545,0.0,0.001969322722956856,-4.066358973623098
0.6182928085327148,0.65027666745956,-0.00014256937530219687,0.4572269332397201,0.0064025696947185694,0.0033949173343739173,-0.006761563891483349,0.0019337121663631223,0.0,0.0019445287943377905,-4.189330405376115
0.6341164112091064,0.6503103510754739,-0.00012521584322208246,0.4571916548320273,0.006959326432068489,0.003518495225125002,-0.007251759969914722,0.0019093287127583687,0.0,0.0019200430873883843,-4.290763011840172
0.6492974758148193,0.6503468150978939,-0.00010730148730135729,0.4571539254439425,0.0075149566197893446,0.0036234512118708583,-0.007741956048346096,0.0018852710973001762,0.0,0.001895864132053504,-4.373696848997911
0.6643531322479248,0.6503860538995642,-8.89114021388502e-05,0.4571137450754654,0.008069462317192484,0.003712401822830105,-0.008232152126777465,0.0018615239600586343,0.0,0.0018719890302389267,-4.44074524688912
0.679602861404419,0.6504280618636835,-7.011872300106445e-05,0.4570711137265963,0.008622845484114149,0.003787596851456977,-0.008722348205208832,0.001838078886730266,0.0,0.0018484143415075367,-4.494154818620968
0.6949765682220459,0.6504728333845772,-5.098630410087384e-05,0.45702603139733494,0.009175108660814689,0.0038509699365744435,-0.009212544283640201,0.0018149302708759536,0.0,0.0018251364371256738,-4.535856074370283
0.7110137939453125,0.6505203628707379,-3.1568161560737295e-05,0.4569784980876815,0.009726254800055232,0.0039041839434093614,-0.00970274036207157,0.0017920736578298517,0.0,0.001802151641373567,-4.567508795138064
0.7265603542327881,0.650570644745646,-1.191071017129134e-05,0.45692851379763577,0.010276286868624475,0.003948668903855126,-0.010192936440502941,0.00176950508165695,0.0,0.0017794562877337518,-4.5905399537973715
0.7417855262756348,0.6506236734485406,7.94616822863784e-06,0.4568760785271979,0.010825208203654865,0.003985653076614918,-0.01068313251893431,0.0017472207994852086,0.0,0.0017570467410222277,-4.60617479344876
0.75653076171875,0.6506794434359343,2.7968204819193426e-05,0.456821192276368,0.01137302227090287,0.004016192572565975,-0.011173328597365677,0.001725217184851816,0.0,0.001734919405896054,-4.615466441192858
0.7724967002868652,0.6507379491823136,4.8125959692548226e-05,0.45676385504514583,0.011919732775865983,0.004041196091029077,-0.01166352467579705,0.0017034906846835208,0.0,0.0017130707299138346,-4.619320650403624
0.7885806560516357,0.6507991851810428,6.839414663901747e-05,0.4567040668335316,0.012465343497576921,0.004061444954480535,-0.012153720754228414,0.001682037801744821,0.0,0.0016914972044209107,-4.618515827357719
0.8041577339172363,0.6508631459448337,8.875104814307497e-05,0.45664182764152517,0.013009858384054312,0.00407761002915554,-0.012643916832659785,0.0016608550872810744,0.0,0.0016701953645683885,-4.613719956978382
0.8195157051086426,0.6509298260064562,0.00010917801310550095,0.45657713746912654,0.0135532814621358,0.004090268455110302,-0.013134112911091157,0.0016399391377456558,0.0,0.0016491617889894392,-4.605507328538037
0.8346598148345947,0.650999219918419,0.0001296590280969279,0.4565099963163358,0.014095616585163924,0.004099916236052133,-0.013624308989522526,0.0016192865931650292,0.0,0.0016283930993434695,-4.594371112504325
0.8494865894317627,0.6510713222537929,0.00015018034657547034,0.45644040418315296,0.014636868164728426,0.004106979893034953,-0.014114505067953895,0.001598894136163876,0.0,0.0016078859598103593,-4.580735052463353
0.8801171779632568,0.6511461276074775,0.0001707301721647873,0.4563683610695779,0.015177040364984205,0.004111826404331395,-0.014604701146385264,0.0015787584912579928,0.0,0.0015876370765699197,-4.564963363305626
0.8952586650848389,0.6512236305949837,0.0001912983854050685,0.4562938669756106,0.015716137361898672,0.004114771090681586,-0.015094897224816634,0.001558876424258463,0.0,0.0015676431972788116,-4.547368629932766
0.926506757736206,0.6513038258535994,0.00021187630759115378,0.4562169219012513,0.01625416365861347,0.004116084969412068,-0.015585093303248003,0.0015392447417242612,0.0,0.0015479011105503369,-4.528219178208705
0.9418137073516846,0.6513867080425484,0.00023245649748794377,0.4561375258464997,0.016791123448649532,0.004116000582819749,-0.01607528938167938,0.001519860290438172,0.0,0.0015284076454397386,-4.507744869740616
0.9725737571716309,0.6514722718420842,0.0002530325784230179,0.45605567881135606,0.01732702104370239,0.004114718694118945,-0.016565485460110753,0.0015007199568959774,0.0,0.0015091596709352892,-4.486143820434425
0.9882750511169434,0.6515605119542639,0.0002735990907735783,0.4559713807958202,0.01786186079733321,0.004112411439045661,-0.017055681538542134,0.0014818206668043988,0.0,0.0014901540954554147,-4.463585548140773
1.0038697719573975,0.6516514231029922,0.00029415136067226553,0.45588463179989214,0.018395647096321143,0.0041092266252500545,-0.01754587761697351,0.0014631593845867018,0.0,0.001471387866352383,-4.4402152716333925
1.0200214385986328,0.6517450000341376,0.00031468539098001007,0.4557954318235721,0.018928384328361112,0.004105291811980494,-0.01803607369540489,0.001444733112894892,0.0,0.0014528579694218081,-4.416157988572406
1.0350515842437744,0.6518412375152565,0.0003351977658203027,0.45570378086685975,0.019460076781522107,0.004100715841851513,-0.018526269773836264,0.0014265388921280296,0.0,0.0014345614284187731,-4.391520001776654
1.050579309463501,0.6519401303356702,0.0003556855700635874,0.45560967892975524,0.019990728896798468,0.004095593879260621,-0.01901646585226764,0.0014085737999568475,0.0,0.0014164953045794622,-4.366393971353878
1.0664546489715576,0.6520416733066643,0.00037614631987508513,0.4555131260122586,0.020520344973371945,0.004090005773416978,-0.01950666193069902,0.0013908349508545141,0.0,0.001398656696149483,-4.340857261662282
1.0815718173980713,0.6521458612610079,0.0003965778984212058,0.4554141221143698,0.021048929351145107,0.004084021683148252,-0.019996858009130408,0.0013733194956328798,0.0,0.001381042737917587,-4.31497757601693
1.0966081619262695,0.6522526890529321,0.00041697850945391794,0.4553126672360889,0.02157648625241744,0.004077701307256213,-0.02048705408756178,0.0013560246209850942,0.0,0.0013636506007554667,-4.288812178284231
1.1115505695343018,0.6523621515582902,0.0004373466279770858,0.4552087613774157,0.022103020137801615,0.004071095659173595,-0.020977250165993156,0.0013389475490336866,0.0,0.0013464774911634138,-4.2624096871731965
1.1271445751190186,0.6524742436751189,0.00045768096288405794,0.4551024045383505,0.02262853535106252,0.004064248901864162,-0.021467446244424527,0.0013220855368842321,0.0,0.001329520650821619,-4.23581189151137
1.142190933227539,0.6525889603227111,0.0004779804251997242,0.45499359671889306,0.02315303609685305,0.004057199034419013,-0.021957642322855908,0.0013054358761849102,0.0,0.001312777356147168,-4.209054435430276
1.1572809219360352,0.652706296441609,0.000498244100529172,0.45488233791904353,0.023676526693002162,0.004049979105221049,-0.022447838401287293,0.0012889958926915886,0.0,0.0012962449178564454,-4.1821680455162396
1.1724293231964111,0.6528262469937713,0.0005184712247801253,0.4547686281388018,0.02419901135364589,0.0040426171224347265,-0.022938034479718664,0.0012727629458380157,0.0,0.0012799206805333833,-4.155178429128503
1.1874909400939941,0.6529488069621698,0.0005386611606774416,0.4546524673781679,0.024720494304059596,0.004035136832373771,-0.02342823055815005,0.0012567344283119927,0.0,0.0012638020222027616,-4.128107059101756
1.2030649185180664,0.6530739713509581,0.0005588133806455138,0.4545338556371418,0.025240979780118362,0.00402755917839074,-0.02391842663658142,0.001240907765636429,0.0,0.0012478863539091692,-4.100972632549818
1.2191128730773926,0.65320173518547,0.0005789274524910988,0.4544127929157237,0.02576047201769904,0.004019901869603413,-0.024408622715012797,0.001225280415755828,0.0,0.0012321711193012672,-4.073790638928032
1.23476243019104,0.6533320935121032,0.0005990030247876703,0.45428927921391327,0.026278975206630924,0.004012180188326553,-0.02489881879344418,0.0012098498686280437,0.0,0.001216653794220937,-4.04657416476367
1.250605821609497,0.6534650413980327,0.0006190398169143188,0.45416331453171077,0.026796493479049714,0.004004407611007556,-0.025389014871875552,0.00119461364582113,0.0,0.0012013318862980624,-4.019334513808722
1.2663328647613525,0.6536005739311531,0.00063903760833001,0.4540348988691161,0.02731303100216619,0.003996595036427386,-0.02587921095030693,0.0011795693001152158,0.0,0.0011862029345501843,-3.992080440432453
1.2812402248382568,0.6537386862197931,0.000658996229867098,0.4539040322261293,0.027828591770452746,0.003988752674512802,-0.026369407028738315,0.0011647144151094443,0.0,0.0011712645089870795,-3.964820026427833
1.2971866130828857,0.6538793733925995,0.0006789155573531639,0.4537707146027503,0.02834317996287855,0.0039808883466381385,-0.026859603107169693,0.001150046604833824,0.0,0.0011565142102206991,-3.93755900168593
1.312361240386963,0.6540226305988253,0.00069879550461948,0.4536349459989791,0.028856799585238558,0.00397301002232732,-0.02734979918560107,0.001135563513366106,0.0,0.0011419496690795309,-3.910303260275251
1.3274879455566406,0.6541684530078139,0.0007186360194530605,0.45349672641481586,0.02936945472528515,0.003965123130726679,-0.02783999526403244,0.0011212628144532252,0.0,0.0011275685462282384,-3.88305618647221
1.3436145782470703,0.6543168358094036,0.0007384370755351578,0.4533560558502604,0.029881149458352886,0.003957233281807337,-0.028330191342463826,0.0011071422111378073,0.0,0.001113368531791836,-3.8558213704434063
1.3596992492675781,0.6544677742136382,0.0007581986719565851,0.45321293430531273,0.03039188780317586,0.003949344814484418,-0.028820387420895204,0.0010931994353891447,0.0,0.0010993473449847355,-3.8286011536819586
1.3750081062316895,0.6546212634504844,0.0007779208273283175,0.45306736177997303,0.030901673721173598,0.003941461569830449,-0.02931058349932658,0.0010794322477389459,0.0,0.0010855027337443727,-3.8013974020360486
1.3906974792480469,0.6547772987696578,0.0007976035786838543,0.452919338274241,0.03141051116211693,0.003933587107723414,-0.02980077957775796,0.0010658384369216097,0.0,0.0010718324743694688,-3.77421172488192
1.4072299003601074,0.6549358754405098,0.0008172469789938898,0.452768863788117,0.03191840403029354,0.003925724305925195,-0.030290975656189337,0.0010524158195190788,0.0,0.0010583343711629276,-3.7470450721039645
1.4152772426605225,0.6550969887523139,0.0008368510942212634,0.45261593832160074,0.03242535640204798,0.003917875638750777,-0.030781171734620708,0.0010391622396101199,0.0,0.0010450062560790894,-3.7198980253910205
1.4385581016540527,0.6552606340140399,0.0008564160014582318,0.4524605618746923,0.03293137203300406,0.0039100431460768435,-0.031271367813052085,0.0010260755684240732,0.0,0.0010318459883755652,-3.692770738253394
1.454559087753296,0.65542680655332,0.0008759417869106387,0.4523027344473918,0.033436454724808384,0.0039022285267930716,-0.03176156389148347,0.0010131537039989038,0.0,0.0010188514542693453,-3.665663050778339
1.4696028232574463,0.655595501717196,0.0008954285452735946,0.45214245603969905,0.03394060840487173,0.0038944335399421644,-0.03225175996991485,0.0010003945708436104,0.0,0.0010060205665973069,-3.6385748953852364
1.4847276210784912,0.6557667148723474,0.0009148763792614545,0.45197972665161423,0.03444383697791223,0.003886659603933239,-0.032741956048346225,0.0009877961196047976,0.0,0.0009933512644810097,-3.611505887206863
1.5004446506500244,0.6559404414045764,0.0009342853975971074,0.45181454628313716,0.03494614419992388,0.0038789077967841647,-0.0332321521267776,0.0009753563267376337,0.0,0.000980841512995642,-3.584455316729418
1.5164353847503662,0.656116676718408,0.0009536557143894641,0.451646914934268,0.0354475338381192,0.0038711792569998634,-0.03372234820520899,0.000963073194180722,0.0,0.0009684893028431562,-3.5574225599567004
1.5310769081115723,0.6562954162374913,0.0009729874477437664,0.4514768326050067,0.035948009763767545,0.003863474414256568,-0.03421254428364036,0.0009509447490352877,0.0,0.0009562926500295691,-3.5304063144874034
1.5472936630249023,0.6564766554042565,0.000992280719448793,0.45130429929535326,0.0364475755946792,0.003855794497268997,-0.03470274036207173,0.0009389690432480908,0.0,0.0009442495955463214,-3.5034060860277787
1.5623376369476318,0.6566603896793408,0.001011535654972956,0.4511293150053075,0.036946235065024015,0.003848139503539485,-0.03519293644050311,0.0009271441532987885,0.0,0.0009323582050555361,-3.4764201799298107
1.5785472393035889,0.6568466145425095,0.0010307523803865612,0.4509518797348697,0.03744399204553713,0.003840510045627339,-0.035683132518934485,0.0009154681798907787,0.0,0.0009206165685794464,-3.4494475485830964
1.593679666519165,0.657035325492423,0.001049931024820263,0.45077199348403973,0.03794085020093303,0.003832906489328744,-0.03617332859736587,0.0009039392476462574,0.0,0.0009090228001935318,-3.4224869090454
1.6088635921478271,0.657226518045777,0.0010690717201528787,0.45058965625281766,0.03843681313775134,0.003825329691452736,-0.03666352467579725,0.0008925555048049721,0.0,0.0008975750377236134,-3.395537489440822
1.624422550201416,0.6574201877371877,0.0010881746008551993,0.4504048680412034,0.0389318844179418,0.0038177796787172893,-0.03715372075422863,0.0008813151229267044,0.0,0.0008862714424468162,-3.368597708509391
1.640242099761963,0.6576163301195965,0.0011072398015314782,0.4502176288491969,0.03942606782080897,0.0038102567237600507,-0.03764391683266002,0.0008702162965977605,0.0,0.0008751101987961237,-3.3416662671674473
1.65582275390625,0.6578149407645545,0.0011262674584546408,0.4500279386767983,0.03991936695367433,0.0038027610986926,-0.038134112911091374,0.0008592572431408294,0.0,0.000864089514068876,-3.314741878624721
1.6712074279785156,0.6580160152612501,0.0011452577081827108,0.44983579752400754,0.04041178532134953,0.0037952926764694174,-0.03862430898952276,0.0008484362023287175,0.0,0.0008532076181387778,-3.2878228737248243
1.6869184970855713,0.6582195492167957,0.0011642106870991616,0.44964120539082464,0.040903326600095415,0.003787851606498978,-0.039114505067954136,0.0008377514361016667,0.0,0.0008424627631715697,-3.2609078928557826
1.7020633220672607,0.6584255382563382,0.0011831265340189372,0.4494441622772496,0.041393994281692485,0.003780438620044067,-0.03960470114638551,0.0008272012282881037,0.0,0.0008318532233442948,-3.233996169828748
1.7178328037261963,0.6586339780225451,0.0012020053889599711,0.44924466818328235,0.041883791940080295,0.0037730533448788023,-0.040094897224816885,0.0008167838843290215,0.0,0.0008213772945682151,-3.207085862398781
1.7327921390533447,0.6588448641760105,0.0012208473900796942,0.449042723108923,0.04237272313720083,0.0037656957155044425,-0.04058509330324826,0.0008064977310058565,0.0,0.0008110332942148772,-3.180175456675827
1.7474851608276367,0.6590581923948485,0.0012396526771976592,0.4488383270541715,0.04286079133061595,0.0037583663092001602,-0.04107528938167965,0.0007963411161716619,0.0,0.0008008195608460582,-3.1532640974465407
1.763606309890747,0.6592739583745777,0.0012584213914881173,0.4486314800190278,0.04334800004798999,0.003751064968454505,-0.041565485460111025,0.0007863124084857637,0.0,0.000790734453946791,-3.1263502209654304
1.7787644863128662,0.6594921578281282,0.0012771536722669347,0.44842218200349193,0.04383435270278908,0.003743791321766968,-0.0420556815385424,0.0007764099971517769,0.0,0.0007807763536619368,-3.099432064483226
1.7934513092041016,0.6597127864855497,0.0012958496597452562,0.4482104330075639,0.04431985276365416,0.0037365460988153703,-0.04254587761697378,0.0007666322916588395,0.0,0.0007709436605359345,-3.072508991477557
1.8089714050292969,0.6599358400941226,0.001314509496099491,0.4479962330312437,0.04480450363224952,0.003729329081104134,-0.04303607369540515,0.0007569777215261575,0.0,0.0007612347952559647,-3.0455794347682996
1.8247854709625244,0.6601360843802784,0.0013330825931161918,0.4477795820745314,0.03297805901041432,0.003697306798386543,-0.04352626977383653,0.000747444736050776,0.0,0.0007516481983982636,-2.2572896049366253
1.8400754928588867,0.6602543643738914,0.0013514656365447855,0.4475604801374269,0.01821202678330292,0.0036656404094165904,-0.04401646585226791,0.0007380318040584521,0.0,0.0007421823301776014,-1.3396377570865594
1.855849027633667,0.6603142080895853,0.0013697476994723138,0.4473389272199303,0.008354438680890171,0.0036526863376022266,-0.044506661930699284,0.0007287374136578028,0.0,0.000732835670200063,-0.7675823075151804
1.871103048324585,0.6603356785504192,0.0013880056292575453,0.44711492332204156,0.001972785989691919,0.0036522956861088337,-0.04499685800913066,0.0007195600719973746,0.0,0.0007236067172187441,-0.4159620883953892
1.8862097263336182,0.6603328798720064,0.0014062851711555096,0.4468884684437605,-0.0019814412615646463,0.003659072698726939,-0.04548705408756204,0.0007104983050259668,0.0,0.0007144939888927003,-0.19928241053036722
1.9023418426513672,0.6603155574326754,0.0014246104708214944,0.44665956258508743,-0.004272604818625448,0.003669352262744734,-0.04597725016599342,0.0007015506572557522,0.0,0.0007054960215487833,-0.0643272478037833
1.9331817626953125,0.6602903059621212,0.0014429913784051133,0.4464282057460222,-0.005449373139262326,0.003680746248323718,-0.046467446244424795,0.0006927156915286504,0.0,0.0006966113699466006,0.021270790604905443
1.965059518814087,0.6602614808067577,0.0014614286577739129,0.4461943979265648,-0.005898883011166967,0.003691767358897113,-0.04695764232285617,0.0006839919887853263,0.0,0.0006878386070464022,0.07732982977654856
1.9810760021209717,0.660231872041745,0.001479917613683175,0.4459581391267152,-0.005889863201610025,0.0037015506947959105,-0.04744783840128755,0.0006753781478373647,0.0,0.0006791763237797772,0.11620514961763462
1.99690842628479,0.6602031930126397,0.0014984505639358704,0.44571942934647346,-0.005605906801589635,0.0037096506373552633,-0.04793803447971893,0.0006668727851422212,0.0,0.0006706231288234263,0.14573117647317346
2.0122299194335938,0.6601764283892817,0.0015170184711402366,0.4454782685858396,-0.005170335242009031,0.0037158934156674654,-0.048428230558150306,0.0006584745345809342,0.0,0.0006621776483756653,0.17091694656449263
2.0273430347442627,0.6601520413848778,0.0015356118952382686,0.44523465684481356,-0.004682078312511623,0.003720235613394713,-0.048918426636581684,0.0006501820472387329,0.0,0.000653838525935757,0.19571260401929713
2.04339861869812,0.6601300939659609,0.0015542215362925526,0.4449885941233953,-0.004194576750043891,0.0037227820515554587,-0.04940862271501306,0.0006419939911884305,0.0,0.0006456044220860129,0.2221642276053295
2.059534788131714,0.6601105809427443,0.0015728391361540424,0.44474008042158497,-0.0037081122941989174,0.0037237744832946734,-0.04989881879344444,0.0006339090512764087,0.0,0.000637474014276662,0.2500438990653411
2.0756261348724365,0.6600934971367585,0.0015914575883093185,0.4444891157393825,-0.003222682523987306,0.0037234295131737785,-0.05038901487187582,0.0006259259289113916,0.0,0.0006294459966134993,0.279137314186503
2.090754270553589,0.6600788180745325,0.001610070734056127,0.4442357000767878,-0.002750376093977438,0.003721905796340637,-0.050879210950307195,0.0006180433418559172,0.0,0.0006215190796480111,0.30979911246468994
2.105456829071045,0.6600663387295886,0.001628672851045872,0.443979833433801,-0.002333963791452853,0.0037192664462862074,-0.05136940702873857,0.0006102600240203496,0.0,0.0006136919901703757,0.3438007959885052
2.120553731918335,0.6600557721776505,0.0016472588479434285,0.443721515810422,-0.001973334494324846,0.0037156805633406205,-0.05185960310716995,0.0006025747252595554,0.0,0.0006059634710048957,0.3810177177826706
2.1361582279205322,0.6600468546935288,0.001665824497400555,0.44346074720665085,-0.0016633436069177095,0.003711313330509107,-0.05234979918560133,0.0005949862111720439,0.0,0.000598332280808092,0.42110552497332954
2.1526191234588623,0.6600393495084782,0.0016843663300983487,0.4431975276224876,-0.0013985019743573495,0.0037063069044857623,-0.052839995264032706,0.0005874932629017366,0.0,0.0005907971938693272,0.4637175735162131
2.169119358062744,0.6600330472640509,0.0017028815225717175,0.4429318570579321,-0.0011733728864209139,0.0037007822957684632,-0.053330191342464084,0.0005800946769422485,0.0,0.0005833569999139571,0.5085218705801307
2.1846606731414795,0.6600277649904209,0.0017213677991143928,0.44266373551298444,-0.0009828077769934275,0.003694841769673335,-0.05382038742089546,0.0005727892649434741,0.0,0.0005760105039088537,0.5552106696613279
2.2002224922180176,0.6600233442469738,0.0017398233390098394,0.4423931629876447,-0.0008220742356955053,0.0036885687823926608,-0.05431058349932684,0.0005655758535208015,0.0,0.000568756525870545,0.6035077220189109
2.2161154747009277,0.6600196488468184,0.0017582466986450344,0.4421201394819128,-0.000686913434424179,0.0036820345626059395,-0.05480077957775822,0.0005584532840666179,0.0,0.0005615939006756788,0.6531655633830091
2.231403112411499,0.6600165624378485,0.0017766367491827764,0.44184466499578867,-0.0005735524442190665,0.0036752959511714553,-0.055290975656189595,0.0005514204125641951,0.0,0.0005545214778738398,0.7039693064998769
2.24711537361145,0.6600139861110413,0.0017949926142036153,0.44156673952927245,-0.0004786888402294276,0.0036684001860188982,-0.05578117173462097,0.0005444761094039742,0.0,0.000547538121502787,0.7557320309527071
2.2626137733459473,0.6600118361375893,0.0018133136253119673,0.441286363082364,-0.00039945928119111197,0.0036613849082615868,-0.05627136781305235,0.0005376192592021143,0.0,0.0005406427099060236,0.8082940422895533
2.2777762413024902,0.6600100418899651,0.0018315992813706609,0.4410035356550635,-0.0003333999981730446,0.003654281401726624,-0.05676156389148373,0.0005308487606213581,0.0,0.0005338341355525728,0.8615183762624916
2.2931907176971436,0.6600085439713304,0.0018498492168013353,0.4407182572473708,-0.0002784042107207857,0.0036471137236900753,-0.057251759969915106,0.0005241635261940826,0.0,0.0005271113048591832,0.9152901477095599
2.308375835418701,0.6600072925587142,0.0018680631725809388,0.44043052785928594,-0.00023267958094936507,0.003639901994602417,-0.057741956048346484,0.0005175624821476751,0.0,0.0005204731380145932,0.9695116442696952
2.324040651321411,0.6600062459529217,0.001886240974981989,0.4401403474908089,-0.00019470789249781813,0.003632660831392799,-0.05823215212677786,0.0005110445682320885,0.0,0.0005139185688061014,1.0241023016310429
2.3401403427124023,0.6600053693210934,0.0019043825148671366,0.4398477161419397,-0.0001632077751586102,0.003625402694236268,-0.05872234820520924,0.0005046087375495113,0.0,0.0005074465444483907,1.078993846067724
2.3567636013031006,0.6600046336148427,0.001922487735912594,0.43955263381267834,-0.00013710108840252552,0.003618136493985309,-0.05921254428364062,0.0004982539563861758,0.0,0.000501056025414337,1.1341302987938873
2.3722128868103027,0.6600040146450832,0.001940556620428883,0.43925510050302485,-0.00011548309972318203,0.003610869613343155,-0.059702740362071995,0.0004919792040464292,0.0,0.0004947459852681079,1.189464706005003
2.3880672454833984,0.6600034922949947,0.001958589181754103,0.4389551162129792,-9.7596284712248e-05,0.0036036072642766648,-0.06019293644050337,0.00048578347268869043,0.0,0.0004885154105002536,1.2449586725080977
2.4028563499450684,0.6600030498532674,0.0019765854561606304,0.43865268094254134,-8.280768990760482e-05,0.0035963539149196995,-0.06068313251893475,0.0004796657671636354,0.0,0.0004823633003649407,1.3005799688962885
2.418621778488159,0.6600026734513272,0.0019945454953109914,0.4383477946917114,-7.058927954294483e-05,0.0035891113205128162,-0.06117332859736613,0.00047362510485431813,0.0,0.00047628866671924053,1.3563036563812245
2.4341135025024414,0.6600023515899102,0.0020124693598430063,0.43804045746048925,-6.050126054244203e-05,0.0035818819839376257,-0.061663524675797506,0.0004676605155183798,0.0,0.00047029053386431896,1.4121079064316282
2.4493086338043213,0.6600020747416208,0.002030357120926491,0.43773066924887505,-5.2177781897142104e-05,0.0035746672666526875,-0.06215372075422888,0.0004617710411321808,0.0,0.00046436793838884247,1.4679752698931985
2.464113473892212,0.6600018350182469,0.0020482088543441646,0.43741843005686853,-4.531487553137676e-05,0.0035674680293505084,-0.06264391683266025,0.0004559557357369481,0.0,0.000458519929014172,1.5238915118809473
2.4791176319122314,0.660001625892699,0.0020660246385261196,0.43710373988446993,-3.966022852873265e-05,0.0035602845049559143,-0.0631341129110916,0.0004502136652867854,0.0,0.00045274556644158537,1.5798452927737419
2.494818925857544,0.6600014419671696,0.0020838045542280826,0.43678659873167924,-3.5004572373061144e-05,0.0035531175421477197,-0.06362430898952294,0.00044454390749873815,0.0,0.0004470439232013602,1.6358265483956274
2.509915828704834,0.6600012787799323,0.0021015486823233666,0.43646700659849635,-3.117451964200226e-05,0.0035459661500530275,-0.06411450506795428,0.0004389455517045776,0.0,0.00044141408350390615,1.6918286317575646
2.5261294841766357,0.6600011326446151,0.0021192570999992283,0.43614496348492127,-2.802646730457514e-05,0.003538830354399629,-0.06460470114638563,0.000433417698704565,0.0,0.0004358551430925678,1.7478451896248792
2.541691541671753,0.6600010005166631,0.002136929885728404,0.435820469390954,-2.5441606446842094e-05,0.0035317102639178142,-0.06509489722481697,0.0004279594606230036,0.0,0.0004303662090984551,1.8038708771139085
2.5582354068756104,0.6600008798825,0.002154567115596963,0.4354935243165946,-2.3321626040369748e-05,0.0035246048907985284,-0.06558509330324831,0.00042256996076565917,0.0,0.0004249463998969789,1.8599023484881059
2.5736289024353027,0.6600007686676937,0.002172168862737189,0.43516412826184314,-2.1585270186687088e-05,0.0035175142977563233,-0.06607528938167966,0.00041724833347893425,0.0,0.0004195948449663111,1.9159359587501736
2.588653326034546,0.6600006651607015,0.002189735199093139,0.4348322812266994,-2.0165385696612897e-05,0.0035104376210070534,-0.066565485460111,0.000411993724010823,0.0,0.0004143106847475027,1.971969610781378
2.604257106781006,0.6600005679498187,0.0022072661934049794,0.43449798321116356,-1.9006503294720672e-05,0.0035033747566407965,-0.06705568153854234,0.00040680528837360244,0.0,0.00040909307050645036,2.028000962510019
2.619941234588623,0.6600004758709569,0.0022247619130408036,0.43416123421523556,-1.80628184387156e-05,0.0034963249919554304,-0.06754587761697368,0.00040168219320831447,0.0,0.00040394116419756304,2.084028706669101
2.635545253753662,0.6600003879644933,0.002242222421578293,0.4338220342389154,-1.729650878039293e-05,0.003489287743165835,-0.06803607369540503,0.000396623615650897,0.0,0.0003988541383291645,2.1400517589754022
